id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
393;17;;;;Secondary fuel renewable;;;;;;;;;;;;;;
394;17;;;;Silicon;;;;;;;;;;;;;;
395;17;;;;Silver, 0.01% in crude ore, in ground;;;;;;;;;;;;;;
396;17;;;;Sodium chloride, in ground;;;;;;;;;;;;;;
397;17;;;;Sodium nitrate, in ground;;;;;;;;;;;;;;
398;17;;;;Soil, unspecified;;;;;;;;;;;;;;
399;17;;;;Stone from mountains;;;;;;;;;;;;;;
400;17;;;;Sulfur, in ground;;;;;;;;;;;;;;
401;17;;;;Talc, in ground;;;;;;;;;;;;;;
402;17;;;;Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground;;;;;;;;;;;;;;
403;17;;;;Tin ore;;;;;;;;;;;;;;
404;17;;;;Tin, 79% in cassiterite, 0.1% in crude ore, in ground;;;;;;;;;;;;;;
405;17;;;;Titanium ore;;;;;;;;;;;;;;
406;17;;;;Uranium natural (in MJ);;;;;;;;;;;;;;
